image,r,g,b
04_9849.PNG,0.22,0.46,0.32
04_9850.PNG,0.22,0.46,0.32
04_9857.PNG,0.22,0.46,0.32
04_9867.PNG,0.22,0.46,0.32
04_9871.PNG,0.22,0.46,0.32
04_9875.PNG,0.22,0.46,0.32
04_9876.PNG,0.22,0.46,0.32
04_9879.PNG,0.22,0.46,0.32
04_9880.PNG,0.22,0.46,0.32
04_9883.PNG,0.22,0.46,0.32
04_9884.PNG,0.22,0.46,0.32
04_9886.PNG,0.22,0.46,0.32
04_9888.PNG,0.22,0.46,0.32
04_9889.PNG,0.22,0.46,0.32
04_9891.PNG,0.22,0.46,0.32
04_9892.PNG,0.22,0.46,0.32
04_9893.PNG,0.22,0.46,0.32
04_9894.PNG,0.22,0.46,0.32
04_9895.PNG,0.22,0.46,0.32
04_9896.PNG,0.22,0.46,0.32
04_9897.PNG,0.22,0.46,0.32
04_9898.PNG,0.22,0.46,0.32
04_9900.PNG,0.22,0.46,0.32
04_9902.PNG,0.22,0.46,0.32
04_9903.PNG,0.22,0.46,0.32
04_9904.PNG,0.22,0.46,0.32
04_9906.PNG,0.22,0.46,0.32
04_9908.PNG,0.22,0.46,0.32
04_9909.PNG,0.22,0.46,0.32
04_9912.PNG,0.22,0.46,0.32
04_9913.PNG,0.22,0.46,0.32
04_9916.PNG,0.22,0.46,0.32
04_9923.PNG,0.22,0.46,0.32
04_9924.PNG,0.22,0.46,0.32
04_9926.PNG,0.22,0.46,0.32
04_9927.PNG,0.22,0.46,0.32
04_9942.PNG,0.22,0.46,0.32
04_9943.PNG,0.22,0.46,0.32
04_9944.PNG,0.22,0.46,0.32
04_9945.PNG,0.22,0.46,0.32
04_9946.PNG,0.22,0.46,0.32
04_9947.PNG,0.22,0.46,0.32
04_9948.PNG,0.22,0.46,0.32
04_9949.PNG,0.22,0.46,0.32
04_9952.PNG,0.22,0.46,0.32
04_9953.PNG,0.22,0.46,0.32
04_9954.PNG,0.22,0.46,0.32
04_9956.PNG,0.22,0.46,0.32
04_9957.PNG,0.22,0.46,0.32
04_9958.PNG,0.22,0.46,0.32
04_9963.PNG,0.22,0.46,0.32
04_9964.PNG,0.22,0.46,0.32
04_9965.PNG,0.22,0.46,0.32
04_9966.PNG,0.22,0.46,0.32
04_9969.PNG,0.22,0.46,0.32
04_9974.PNG,0.22,0.46,0.32
04_9977.PNG,0.22,0.46,0.32
04_9978.PNG,0.22,0.46,0.32
04_9980.PNG,0.22,0.46,0.32
04_9981.PNG,0.22,0.46,0.32
04_9982.PNG,0.22,0.46,0.32
04_9983.PNG,0.22,0.46,0.32
04_9984.PNG,0.22,0.46,0.32
04_9985.PNG,0.22,0.46,0.32
04_9986.PNG,0.22,0.46,0.32
04_9988.PNG,0.22,0.46,0.32
04_9989.PNG,0.22,0.46,0.32
04_9990.PNG,0.22,0.46,0.32
05_8773.PNG,0.22,0.46,0.32
05_8774.PNG,0.22,0.46,0.32
05_8775.PNG,0.22,0.46,0.32
05_8778.PNG,0.22,0.46,0.32
05_8780.PNG,0.22,0.46,0.32
05_8783.PNG,0.22,0.46,0.32
05_8787.PNG,0.22,0.46,0.32
05_8788.PNG,0.22,0.46,0.32
05_8789.PNG,0.22,0.46,0.32
05_8791.PNG,0.22,0.46,0.32
05_8801.PNG,0.22,0.46,0.32
05_8815.PNG,0.22,0.46,0.32
05_8817.PNG,0.22,0.46,0.32
05_8822.PNG,0.22,0.46,0.32
05_8829.PNG,0.22,0.46,0.32
05_8833.PNG,0.22,0.46,0.32
05_8834.PNG,0.22,0.46,0.32
05_8835.PNG,0.22,0.46,0.32
05_8837.PNG,0.22,0.46,0.32
05_8841.PNG,0.22,0.46,0.32
05_8860.PNG,0.22,0.46,0.32
05_8870.PNG,0.22,0.46,0.32
05_8871.PNG,0.22,0.46,0.32
05_8872.PNG,0.22,0.46,0.32
05_8875.PNG,0.22,0.46,0.32
05_8876.PNG,0.22,0.46,0.32
05_8877.PNG,0.22,0.46,0.32
05_8878.PNG,0.22,0.46,0.32
05_8880.PNG,0.22,0.46,0.32
05_8883.PNG,0.22,0.46,0.32
05_8886.PNG,0.22,0.46,0.32
05_8887.PNG,0.22,0.46,0.32
05_8889.PNG,0.22,0.46,0.32
05_8890.PNG,0.22,0.46,0.32
05_8891.PNG,0.22,0.46,0.32
05_8893.PNG,0.22,0.46,0.32
05_8894.PNG,0.22,0.46,0.32
05_8898.PNG,0.22,0.46,0.32
05_8899.PNG,0.22,0.46,0.32
05_8900.PNG,0.22,0.46,0.32
05_8902.PNG,0.22,0.46,0.32
05_8903.PNG,0.22,0.46,0.32
05_8912.PNG,0.22,0.46,0.32
05_8913.PNG,0.22,0.46,0.32
05_8915.PNG,0.22,0.46,0.32
05_8917.PNG,0.22,0.46,0.32
05_8919.PNG,0.22,0.46,0.32
05_8920.PNG,0.22,0.46,0.32
05_8921.PNG,0.22,0.46,0.32
05_8923.PNG,0.22,0.46,0.32
05_8925.PNG,0.22,0.46,0.32
05_8926.PNG,0.22,0.46,0.32
05_8927.PNG,0.22,0.46,0.32
05_8928.PNG,0.22,0.46,0.32
05_8937.PNG,0.22,0.46,0.32
05_8939.PNG,0.22,0.46,0.32
05_8940.PNG,0.22,0.46,0.32
05_8942.PNG,0.22,0.46,0.32
05_8948.PNG,0.22,0.46,0.32
05_8950.PNG,0.22,0.46,0.32
05_8962.PNG,0.22,0.46,0.32
05_8965.PNG,0.22,0.46,0.32
05_8967.PNG,0.22,0.46,0.32
05_8968.PNG,0.22,0.46,0.32
05_8971.PNG,0.22,0.46,0.32
05_8972.PNG,0.22,0.46,0.32
05_8981.PNG,0.22,0.46,0.32
05_8984.PNG,0.22,0.46,0.32
05_8985.PNG,0.22,0.46,0.32
05_8986.PNG,0.22,0.46,0.32
05_8988.PNG,0.22,0.46,0.32
05_8991.PNG,0.22,0.46,0.32
05_8992.PNG,0.22,0.46,0.32
05_8993.PNG,0.22,0.46,0.32
05_8994.PNG,0.22,0.46,0.32
05_8998.PNG,0.22,0.46,0.32
05_8999.PNG,0.22,0.46,0.32
05_9001.PNG,0.22,0.46,0.32
05_9002.PNG,0.22,0.46,0.32
05_9006.PNG,0.22,0.46,0.32
05_9007.PNG,0.22,0.46,0.32
05_9010.PNG,0.22,0.46,0.32
05_9011.PNG,0.22,0.46,0.32
05_9013.PNG,0.22,0.46,0.32
05_9015.PNG,0.22,0.46,0.32
05_9016.PNG,0.22,0.46,0.32
05_9020.PNG,0.22,0.46,0.32
05_9021.PNG,0.22,0.46,0.32
05_9024.PNG,0.22,0.46,0.32
05_9026.PNG,0.22,0.46,0.32
05_9040.PNG,0.22,0.46,0.32
05_9045.PNG,0.22,0.46,0.32
05_9049.PNG,0.22,0.46,0.32
05_9066.PNG,0.22,0.46,0.32
05_9068.PNG,0.22,0.46,0.32
05_9069.PNG,0.22,0.46,0.32
05_9072.PNG,0.22,0.46,0.32
05_9074.PNG,0.22,0.46,0.32
05_9076.PNG,0.22,0.46,0.32
05_9090.PNG,0.22,0.46,0.32
05_9103.PNG,0.22,0.46,0.32
05_9106.PNG,0.22,0.46,0.32
05_9111.PNG,0.22,0.46,0.32
05_9115.PNG,0.22,0.46,0.32
05_9154.PNG,0.22,0.46,0.32
05_9164.PNG,0.22,0.46,0.32
05_9165.PNG,0.22,0.46,0.32
05_9166.PNG,0.22,0.46,0.32
05_9169.PNG,0.22,0.46,0.32
05_9170.PNG,0.22,0.46,0.32
05_9171.PNG,0.22,0.46,0.32
05_9173.PNG,0.22,0.46,0.32
05_9179.PNG,0.22,0.46,0.32
05_9180.PNG,0.22,0.46,0.32
05_9185.PNG,0.22,0.46,0.32
05_9187.PNG,0.22,0.46,0.32
05_9188.PNG,0.22,0.46,0.32
05_9189.PNG,0.22,0.46,0.32
05_9190.PNG,0.22,0.46,0.32
05_9192.PNG,0.22,0.46,0.32
05_9193.PNG,0.22,0.46,0.32
05_9195.PNG,0.22,0.46,0.32
05_9196.PNG,0.22,0.46,0.32
05_9200.PNG,0.22,0.46,0.32
05_9202.PNG,0.22,0.46,0.32
05_9204.PNG,0.22,0.46,0.32
05_9205.PNG,0.22,0.46,0.32
05_9206.PNG,0.22,0.46,0.32
05_9208.PNG,0.22,0.46,0.32
05_9210.PNG,0.22,0.46,0.32
05_9211.PNG,0.22,0.46,0.32
05_9212.PNG,0.22,0.46,0.32
05_9215.PNG,0.22,0.46,0.32
05_9218.PNG,0.22,0.46,0.32
05_9220.PNG,0.22,0.46,0.32
05_9221.PNG,0.22,0.46,0.32
05_9222.PNG,0.22,0.46,0.32
05_9223.PNG,0.22,0.46,0.32
05_9225.PNG,0.22,0.46,0.32
05_9227.PNG,0.22,0.46,0.32
05_9228.PNG,0.22,0.46,0.32
05_9230.PNG,0.22,0.46,0.32
05_9233.PNG,0.22,0.46,0.32
05_9236.PNG,0.22,0.46,0.32
05_9239.PNG,0.22,0.46,0.32
05_9240.PNG,0.22,0.46,0.32
05_9241.PNG,0.22,0.46,0.32
05_9242.PNG,0.22,0.46,0.32
05_9243.PNG,0.22,0.46,0.32
05_9246.PNG,0.22,0.46,0.32
05_9247.PNG,0.22,0.46,0.32
05_9250.PNG,0.22,0.46,0.32
05_9253.PNG,0.22,0.46,0.32
05_9256.PNG,0.22,0.46,0.32
05_9260.PNG,0.22,0.46,0.32
05_9262.PNG,0.22,0.46,0.32
05_9265.PNG,0.22,0.46,0.32
05_9267.PNG,0.22,0.46,0.32
05_9271.PNG,0.22,0.46,0.32
05_9273.PNG,0.22,0.46,0.32
05_9274.PNG,0.22,0.46,0.32
05_9275.PNG,0.22,0.46,0.32
05_9277.PNG,0.22,0.46,0.32
05_9282.PNG,0.22,0.46,0.32
05_9283.PNG,0.22,0.46,0.32
05_9285.PNG,0.22,0.46,0.32
05_9294.PNG,0.22,0.46,0.32
05_9295.PNG,0.22,0.46,0.32
05_9296.PNG,0.22,0.46,0.32
05_9297.PNG,0.22,0.46,0.32
05_9300.PNG,0.22,0.46,0.32
05_9301.PNG,0.22,0.46,0.32
05_9302.PNG,0.22,0.46,0.32
05_9303.PNG,0.22,0.46,0.32
05_9304.PNG,0.22,0.46,0.32
05_9306.PNG,0.22,0.46,0.32
05_9307.PNG,0.22,0.46,0.32
05_9308.PNG,0.22,0.46,0.32
05_9309.PNG,0.22,0.46,0.32
05_9310.PNG,0.22,0.46,0.32
05_9311.PNG,0.22,0.46,0.32
05_9313.PNG,0.22,0.46,0.32
05_9315.PNG,0.22,0.46,0.32
05_9319.PNG,0.22,0.46,0.32
05_9320.PNG,0.22,0.46,0.32
05_9323.PNG,0.22,0.46,0.32
05_9324.PNG,0.22,0.46,0.32
05_9325.PNG,0.22,0.46,0.32
05_9326.PNG,0.22,0.46,0.32
05_9331.PNG,0.22,0.46,0.32
05_9335.PNG,0.22,0.46,0.32
05_9337.PNG,0.22,0.46,0.32
05_9339.PNG,0.22,0.46,0.32
05_9342.PNG,0.22,0.46,0.32
05_9348.PNG,0.22,0.46,0.32
05_9351.PNG,0.22,0.46,0.32
05_9353.PNG,0.22,0.46,0.32
05_9356.PNG,0.22,0.46,0.32
05_9359.PNG,0.22,0.46,0.32
05_9364.PNG,0.22,0.46,0.32
05_9365.PNG,0.22,0.46,0.32
05_9366.PNG,0.22,0.46,0.32
05_9370.PNG,0.22,0.46,0.32
05_9372.PNG,0.22,0.46,0.32
05_9373.PNG,0.22,0.46,0.32
05_9374.PNG,0.22,0.46,0.32
05_9381.PNG,0.22,0.46,0.32
05_9385.PNG,0.22,0.46,0.32
05_9386.PNG,0.22,0.46,0.32
05_9400.PNG,0.22,0.46,0.32
05_9401.PNG,0.22,0.46,0.32
05_9406.PNG,0.22,0.46,0.32
05_9408.PNG,0.22,0.46,0.32
05_9409.PNG,0.22,0.46,0.32
05_9412.PNG,0.22,0.46,0.32
05_9418.PNG,0.22,0.46,0.32
05_9419.PNG,0.22,0.46,0.32
05_9423.PNG,0.22,0.46,0.32
05_9424.PNG,0.22,0.46,0.32
05_9426.PNG,0.22,0.46,0.32
05_9428.PNG,0.22,0.46,0.32
05_9440.PNG,0.22,0.46,0.32
05_9445.PNG,0.22,0.46,0.32
05_9447.PNG,0.22,0.46,0.32
05_9455.PNG,0.22,0.46,0.32
05_9467.PNG,0.22,0.46,0.32
05_9471.PNG,0.22,0.46,0.32
05_9474.PNG,0.22,0.46,0.32
05_9475.PNG,0.22,0.46,0.32
05_9476.PNG,0.22,0.46,0.32
05_9485.PNG,0.22,0.46,0.32
05_9486.PNG,0.22,0.46,0.32
05_9487.PNG,0.22,0.46,0.32
05_9488.PNG,0.22,0.46,0.32
05_9489.PNG,0.22,0.46,0.32
05_9493.PNG,0.22,0.46,0.32
05_9494.PNG,0.22,0.46,0.32
05_9495.PNG,0.22,0.46,0.32
05_9502.PNG,0.22,0.46,0.32
05_9507.PNG,0.22,0.46,0.32
05_9508.PNG,0.22,0.46,0.32
05_9510.PNG,0.22,0.46,0.32
05_9514.PNG,0.22,0.46,0.32
05_9517.PNG,0.22,0.46,0.32
05_9518.PNG,0.22,0.46,0.32
05_9519.PNG,0.22,0.46,0.32
05_9520.PNG,0.22,0.46,0.32
05_9524.PNG,0.22,0.46,0.32
05_9528.PNG,0.22,0.46,0.32
05_9532.PNG,0.22,0.46,0.32
05_9546.PNG,0.22,0.46,0.32
05_9547.PNG,0.22,0.46,0.32
05_9551.PNG,0.22,0.46,0.32
05_9552.PNG,0.22,0.46,0.32
05_9553.PNG,0.22,0.46,0.32
05_9559.PNG,0.22,0.46,0.32
05_9560.PNG,0.22,0.46,0.32
05_9563.PNG,0.22,0.46,0.32
05_9564.PNG,0.22,0.46,0.32
05_9565.PNG,0.22,0.46,0.32
05_9567.PNG,0.22,0.46,0.32
05_9576.PNG,0.22,0.46,0.32
05_9579.PNG,0.22,0.46,0.32
05_9580.PNG,0.22,0.46,0.32
05_9581.PNG,0.22,0.46,0.32
05_9582.PNG,0.22,0.46,0.32
05_9584.PNG,0.22,0.46,0.32
05_9585.PNG,0.22,0.46,0.32
05_9586.PNG,0.22,0.46,0.32
05_9591.PNG,0.22,0.46,0.32
05_9592.PNG,0.22,0.46,0.32
05_9596.PNG,0.22,0.46,0.32
05_9598.PNG,0.22,0.46,0.32
05_9603.PNG,0.22,0.46,0.32
05_9606.PNG,0.22,0.46,0.32
05_9607.PNG,0.22,0.46,0.32
05_9612.PNG,0.22,0.46,0.32
05_9614.PNG,0.22,0.46,0.32
05_9616.PNG,0.22,0.46,0.32
05_9617.PNG,0.22,0.46,0.32
05_9634.PNG,0.22,0.46,0.32
05_9640.PNG,0.22,0.46,0.32
05_9641.PNG,0.22,0.46,0.32
05_9642.PNG,0.22,0.46,0.32
05_9645.PNG,0.22,0.46,0.32
05_9648.PNG,0.22,0.46,0.32
05_9649.PNG,0.22,0.46,0.32
05_9650.PNG,0.22,0.46,0.32
05_9651.PNG,0.22,0.46,0.32
05_9652.PNG,0.22,0.46,0.32
05_9653.PNG,0.22,0.46,0.32
05_9664.PNG,0.22,0.46,0.32
05_9667.PNG,0.22,0.46,0.32
05_9668.PNG,0.22,0.46,0.32
05_9670.PNG,0.22,0.46,0.32
05_9673.PNG,0.22,0.46,0.32
05_9676.PNG,0.22,0.46,0.32
05_9679.PNG,0.22,0.46,0.32
05_9682.PNG,0.22,0.46,0.32
05_9683.PNG,0.22,0.46,0.32
05_9685.PNG,0.22,0.46,0.32
05_9686.PNG,0.22,0.46,0.32
05_9689.PNG,0.22,0.46,0.32
05_9690.PNG,0.22,0.46,0.32
05_9691.PNG,0.22,0.46,0.32
05_9693.PNG,0.22,0.46,0.32
05_9698.PNG,0.22,0.46,0.32
05_9699.PNG,0.22,0.46,0.32
05_9700.PNG,0.22,0.46,0.32
06_9314.PNG,0.22,0.46,0.32
06_9355.PNG,0.22,0.46,0.32
06_9360.PNG,0.22,0.46,0.32
06_9392.PNG,0.22,0.46,0.32
06_9393.PNG,0.22,0.46,0.32
06_9396.PNG,0.22,0.46,0.32
06_9680.PNG,0.22,0.46,0.32
07_0033.PNG,0.22,0.46,0.32
07_0059.PNG,0.22,0.46,0.32
07_0060.PNG,0.22,0.46,0.32
07_0067.PNG,0.22,0.46,0.32
07_0068.PNG,0.22,0.46,0.32
07_0069.PNG,0.22,0.46,0.32
07_0070.PNG,0.22,0.46,0.32
07_0071.PNG,0.22,0.46,0.32
07_0100.PNG,0.22,0.46,0.32
07_0108.PNG,0.22,0.46,0.32
07_0109.PNG,0.22,0.46,0.32
07_0111.PNG,0.22,0.46,0.32
07_0118.PNG,0.22,0.46,0.32
07_0119.PNG,0.22,0.46,0.32
07_0120.PNG,0.22,0.46,0.32
07_0138.PNG,0.22,0.46,0.32
07_0140.PNG,0.22,0.46,0.32
07_0144.PNG,0.22,0.46,0.32
07_0150.PNG,0.22,0.46,0.32
07_0157.PNG,0.22,0.46,0.32
07_0158.PNG,0.22,0.46,0.32
07_0160.PNG,0.22,0.46,0.32
07_0165.PNG,0.22,0.46,0.32
07_0166.PNG,0.22,0.46,0.32
07_0172.PNG,0.22,0.46,0.32
07_0187.PNG,0.22,0.46,0.32
07_0189.PNG,0.22,0.46,0.32
07_0192.PNG,0.22,0.46,0.32
07_0196.PNG,0.22,0.46,0.32
07_0199.PNG,0.22,0.46,0.32
07_0200.PNG,0.22,0.46,0.32
07_0203.PNG,0.22,0.46,0.32
07_0205.PNG,0.22,0.46,0.32
07_0206.PNG,0.22,0.46,0.32
07_0210.PNG,0.22,0.46,0.32
07_0213.PNG,0.22,0.46,0.32
07_0214.PNG,0.22,0.46,0.32
07_0217.PNG,0.22,0.46,0.32
07_0218.PNG,0.22,0.46,0.32
07_0219.PNG,0.22,0.46,0.32
07_0220.PNG,0.22,0.46,0.32
07_0223.PNG,0.22,0.46,0.32
07_0237.PNG,0.22,0.46,0.32
07_0239.PNG,0.22,0.46,0.32
07_0240.PNG,0.22,0.46,0.32
07_0241.PNG,0.22,0.46,0.32
07_0243.PNG,0.22,0.46,0.32
07_0245.PNG,0.22,0.46,0.32
07_0249.PNG,0.22,0.46,0.32
07_0250.PNG,0.22,0.46,0.32
07_0252.PNG,0.22,0.46,0.32
07_0253.PNG,0.22,0.46,0.32
07_0254.PNG,0.22,0.46,0.32
07_0255.PNG,0.22,0.46,0.32
07_0266.PNG,0.22,0.46,0.32
07_0272.PNG,0.22,0.46,0.32
07_0278.PNG,0.22,0.46,0.32
07_0283.PNG,0.22,0.46,0.32
07_0284.PNG,0.22,0.46,0.32
07_0286.PNG,0.22,0.46,0.32
07_0289.PNG,0.22,0.46,0.32
07_0292.PNG,0.22,0.46,0.32
07_0295.PNG,0.22,0.46,0.32
07_0299.PNG,0.22,0.46,0.32
07_0306.PNG,0.22,0.46,0.32
07_0308.PNG,0.22,0.46,0.32
07_0320.PNG,0.22,0.46,0.32
07_0322.PNG,0.22,0.46,0.32
07_0323.PNG,0.22,0.46,0.32
07_0324.PNG,0.22,0.46,0.32
07_0326.PNG,0.22,0.46,0.32
07_0329.PNG,0.22,0.46,0.32
07_0332.PNG,0.22,0.46,0.32
07_0333.PNG,0.22,0.46,0.32
07_0351.PNG,0.22,0.46,0.32
07_0360.PNG,0.22,0.46,0.32
07_0390.PNG,0.22,0.46,0.32
07_0393.PNG,0.22,0.46,0.32
07_0394.PNG,0.22,0.46,0.32
07_0395.PNG,0.22,0.46,0.32
07_0396.PNG,0.22,0.46,0.32
07_0397.PNG,0.22,0.46,0.32
07_0398.PNG,0.22,0.46,0.32
07_0399.PNG,0.22,0.46,0.32
07_0400.PNG,0.22,0.46,0.32
07_0401.PNG,0.22,0.46,0.32
07_0405.PNG,0.22,0.46,0.32
07_0406.PNG,0.22,0.46,0.32
07_0407.PNG,0.22,0.46,0.32
07_0408.PNG,0.22,0.46,0.32
07_0411.PNG,0.22,0.46,0.32
07_0412.PNG,0.22,0.46,0.32
07_0413.PNG,0.22,0.46,0.32
07_0415.PNG,0.22,0.46,0.32
07_0418.PNG,0.22,0.46,0.32
07_0423.PNG,0.22,0.46,0.32
07_0427.PNG,0.22,0.46,0.32
07_0428.PNG,0.22,0.46,0.32
07_0429.PNG,0.22,0.46,0.32
07_0442.PNG,0.22,0.46,0.32
07_0444.PNG,0.22,0.46,0.32
07_0445.PNG,0.22,0.46,0.32
07_0446.PNG,0.22,0.46,0.32
07_0449.PNG,0.22,0.46,0.32
07_0452.PNG,0.22,0.46,0.32
07_0466.PNG,0.22,0.46,0.32
07_0477.PNG,0.22,0.46,0.32
07_0478.PNG,0.22,0.46,0.32
07_0479.PNG,0.22,0.46,0.32
08_0001.PNG,0.22,0.46,0.32
08_0002.PNG,0.22,0.46,0.32
08_0003.PNG,0.22,0.46,0.32
08_0004.PNG,0.22,0.46,0.32
08_0005.PNG,0.22,0.46,0.32
08_0008.PNG,0.22,0.46,0.32
08_0009.PNG,0.22,0.46,0.32
08_0010.PNG,0.22,0.46,0.32
08_0011.PNG,0.22,0.46,0.32
08_0013.PNG,0.22,0.46,0.32
08_0016.PNG,0.22,0.46,0.32
08_0021.PNG,0.22,0.46,0.32
08_0022.PNG,0.22,0.46,0.32
08_0028.PNG,0.22,0.46,0.32
08_0029.PNG,0.22,0.46,0.32
08_0031.PNG,0.22,0.46,0.32
08_0033.PNG,0.22,0.46,0.32
08_0036.PNG,0.22,0.46,0.32
08_0039.PNG,0.22,0.46,0.32
08_0040.PNG,0.22,0.46,0.32
08_0041.PNG,0.22,0.46,0.32
08_0043.PNG,0.22,0.46,0.32
08_9706.PNG,0.22,0.46,0.32
08_9711.PNG,0.22,0.46,0.32
08_9712.PNG,0.22,0.46,0.32
08_9713.PNG,0.22,0.46,0.32
08_9715.PNG,0.22,0.46,0.32
08_9716.PNG,0.22,0.46,0.32
08_9718.PNG,0.22,0.46,0.32
08_9720.PNG,0.22,0.46,0.32
08_9721.PNG,0.22,0.46,0.32
08_9729.PNG,0.22,0.46,0.32
08_9735.PNG,0.22,0.46,0.32
08_9736.PNG,0.22,0.46,0.32
08_9737.PNG,0.22,0.46,0.32
08_9738.PNG,0.22,0.46,0.32
08_9747.PNG,0.22,0.46,0.32
08_9749.PNG,0.22,0.46,0.32
08_9753.PNG,0.22,0.46,0.32
08_9758.PNG,0.22,0.46,0.32
08_9761.PNG,0.22,0.46,0.32
08_9762.PNG,0.22,0.46,0.32
08_9763.PNG,0.22,0.46,0.32
08_9766.PNG,0.22,0.46,0.32
08_9770.PNG,0.22,0.46,0.32
08_9774.PNG,0.22,0.46,0.32
08_9797.PNG,0.22,0.46,0.32
08_9923.PNG,0.22,0.46,0.32
08_9955.PNG,0.22,0.46,0.32
08_9966.PNG,0.22,0.46,0.32
08_9967.PNG,0.22,0.46,0.32
08_9969.PNG,0.22,0.46,0.32
08_9971.PNG,0.22,0.46,0.32
08_9973.PNG,0.22,0.46,0.32
08_9979.PNG,0.22,0.46,0.32
08_9980.PNG,0.22,0.46,0.32
08_9981.PNG,0.22,0.46,0.32
08_9984.PNG,0.22,0.46,0.32
08_9985.PNG,0.22,0.46,0.32
08_9987.PNG,0.22,0.46,0.32
08_9988.PNG,0.22,0.46,0.32
08_9990.PNG,0.22,0.46,0.32
08_9991.PNG,0.22,0.46,0.32
08_9992.PNG,0.22,0.46,0.32
08_9993.PNG,0.22,0.46,0.32
08_9995.PNG,0.22,0.46,0.32
08_9996.PNG,0.22,0.46,0.32
08_9997.PNG,0.22,0.46,0.32
08_9998.PNG,0.22,0.46,0.32
09_0495.PNG,0.22,0.46,0.32
09_0498.PNG,0.22,0.46,0.32
09_0506.PNG,0.22,0.46,0.32
09_0507.PNG,0.22,0.46,0.32
09_0510.PNG,0.22,0.46,0.32
09_0511.PNG,0.22,0.46,0.32
09_0512.PNG,0.22,0.46,0.32
09_0514.PNG,0.22,0.46,0.32
09_0516.PNG,0.22,0.46,0.32
09_0517.PNG,0.22,0.46,0.32
09_0518.PNG,0.22,0.46,0.32
09_0519.PNG,0.22,0.46,0.32
09_0520.PNG,0.22,0.46,0.32
09_0521.PNG,0.22,0.46,0.32
09_0522.PNG,0.22,0.46,0.32
09_0525.PNG,0.22,0.46,0.32
09_0528.PNG,0.22,0.46,0.32
09_0538.PNG,0.22,0.46,0.32
09_0539.PNG,0.22,0.46,0.32
09_0540.PNG,0.22,0.46,0.32
09_0542.PNG,0.22,0.46,0.32
09_0544.PNG,0.22,0.46,0.32
09_0545.PNG,0.22,0.46,0.32
09_0546.PNG,0.22,0.46,0.32
09_0551.PNG,0.22,0.46,0.32
09_0561.PNG,0.22,0.46,0.32
09_0563.PNG,0.22,0.46,0.32
09_0564.PNG,0.22,0.46,0.32
09_0577.PNG,0.22,0.46,0.32
09_0578.PNG,0.22,0.46,0.32
09_0579.PNG,0.22,0.46,0.32
09_0580.PNG,0.22,0.46,0.32
09_0581.PNG,0.22,0.46,0.32
09_0582.PNG,0.22,0.46,0.32
09_0583.PNG,0.22,0.46,0.32
09_0584.PNG,0.22,0.46,0.32
09_0585.PNG,0.22,0.46,0.32
09_0586.PNG,0.22,0.46,0.32
09_0588.PNG,0.22,0.46,0.32
09_0589.PNG,0.22,0.46,0.32
09_0590.PNG,0.22,0.46,0.32
09_0591.PNG,0.22,0.46,0.32
09_0596.PNG,0.22,0.46,0.32
09_0597.PNG,0.22,0.46,0.32
09_0599.PNG,0.22,0.46,0.32
09_0600.PNG,0.22,0.46,0.32
09_0601.PNG,0.22,0.46,0.32
09_0602.PNG,0.22,0.46,0.32
09_0603.PNG,0.22,0.46,0.32
09_0605.PNG,0.22,0.46,0.32
09_0607.PNG,0.22,0.46,0.32
09_0608.PNG,0.22,0.46,0.32
09_0609.PNG,0.22,0.46,0.32
09_0610.PNG,0.22,0.46,0.32
09_0611.PNG,0.22,0.46,0.32
09_0612.PNG,0.22,0.46,0.32
09_0613.PNG,0.22,0.46,0.32
09_0614.PNG,0.22,0.46,0.32
09_0615.PNG,0.22,0.46,0.32
09_0616.PNG,0.22,0.46,0.32
09_0617.PNG,0.22,0.46,0.32
09_0618.PNG,0.22,0.46,0.32
09_0621.PNG,0.22,0.46,0.32
09_0622.PNG,0.22,0.46,0.32
09_0624.PNG,0.22,0.46,0.32
09_0627.PNG,0.22,0.46,0.32
09_0629.PNG,0.22,0.46,0.32
09_0630.PNG,0.22,0.46,0.32
09_0632.PNG,0.22,0.46,0.32
09_0636.PNG,0.22,0.46,0.32
09_0640.PNG,0.22,0.46,0.32
09_0642.PNG,0.22,0.46,0.32
09_0644.PNG,0.22,0.46,0.32
09_0645.PNG,0.22,0.46,0.32
09_0649.PNG,0.22,0.46,0.32
09_0650.PNG,0.22,0.46,0.32
09_0651.PNG,0.22,0.46,0.32
09_0652.PNG,0.22,0.46,0.32
09_0653.PNG,0.22,0.46,0.32
09_0654.PNG,0.22,0.46,0.32
09_0655.PNG,0.22,0.46,0.32
09_0657.PNG,0.22,0.46,0.32
09_0673.PNG,0.22,0.46,0.32
09_0675.PNG,0.22,0.46,0.32
09_0676.PNG,0.22,0.46,0.32
09_0681.PNG,0.22,0.46,0.32
09_0688.PNG,0.22,0.46,0.32
09_0691.PNG,0.22,0.46,0.32
09_0692.PNG,0.22,0.46,0.32
09_0693.PNG,0.22,0.46,0.32
09_0694.PNG,0.22,0.46,0.32
09_0695.PNG,0.22,0.46,0.32
09_0697.PNG,0.22,0.46,0.32
09_0699.PNG,0.22,0.46,0.32
09_0701.PNG,0.22,0.46,0.32
09_0702.PNG,0.22,0.46,0.32
09_0703.PNG,0.22,0.46,0.32
09_0704.PNG,0.22,0.46,0.32
09_0708.PNG,0.22,0.46,0.32
09_0710.PNG,0.22,0.46,0.32
09_0711.PNG,0.22,0.46,0.32
09_0712.PNG,0.22,0.46,0.32
09_0716.PNG,0.22,0.46,0.32
09_0718.PNG,0.22,0.46,0.32
